Nome,Marca,Quantidade,Preço Primário,Preço Por Unidade,Promo
Alho Granulado,RUSTICA,Emb. 0.05 KG,"0,64€","12,80€ / KG",
Dentrífico Frescura Extrema Doseador,DENTAMYL,Emb. 0.1 LT,"1,99€","19,90€ / LT",
Caldo para Arroz,KNORR,Emb. 8 CUBOS,"1,39€","0,17€ / CUBOS",
Tablete Chocolate 40% Cacau Biológica,,Emb. 0.1 KG,"1,49€","14,90€ / KG",
BLOCO NOTAS ADESIVO FANTASIA,ESQUISSE,Emb. 1 UNID.,"2,29€","2,29€ / UNID.",
Tarte Gelada Chocolate,VIENNETTA,Emb. 0.65 LT,"3,98€","6,12€ / LT",
Leite Condensado Cozinha,NESTLÉ,Emb. 0.397 KG,"1,54€","3,88€ / KG",
Canela Pau,MARGÃO,Emb. 0.03 KG,"2,78€","92,67€ / KG",
Néctar Vital Frutos Vermelhos,COMPAL,Emb. 1 LT,"1,68€","1,68€ / LT",
Desodorizante Spray Romã/Lichia,MANAVA,Emb. 0.1 LT,"1,29€","12,90€ / LT",
MINI SPRAY BRISA MARINHA RECARGA 15ML,BIEN AIR,Emb. 0.015 LT,"0,79€","52,67€ / LT",
Pack 4 Escovas de Dentes Média Triple Action,COLGATE,Emb. 1 UNID.,"3,68€","3,68€ / UNID.",
RECARGA ESFREGONA MICROFIBRAS,SILLAGE,Emb. 1 UNID.,"2,99€","2,99€ / UNID.",
Nata UHT,GRESSO,Emb. 0.2 LT,"0,83€","4,15€ / LT",
ASPIRADOR C/SACO ECO+,ECO+,Emb. 1 UNID.,"46,95€","46,95€ / UNID.",
Spray Limpa Fornos e Grelhadores,CIF,Emb. 0.435 LT,"2,49€","5,72€ / LT",
BOLACHA QUAD. RECHEADA C/ MORANGO X16,P'TIT DÉLI,Emb. 0.295 KG,"0,95€","3,22€ / KG",
Iogurte Sólido Suissinho Duo Mix Banana Morango,YOCO,Emb. 0.36 KG,"2,29€","6,36€ / KG",
Iogurte Líquido Sabor a Morango 6x180g,DÉLISSE,Emb. 1.08 KG,"1,99€","1,84€ / KG",
Iogurte Grego Coco 4 Unid.,YAOS,Emb. 0.44 KG,"2,29€","5,20€ / KG",
Pescada Chilena N.º3 Congelado,,1 Unid. = 1 KG (aprox.),"6,49€/kg","6,49€ / Unid.",
Conserva de Feijão Encarnado,COMPAL,Lata 0.845 KG,"1,59€","1,88€ / KG",
Loção Corporal Advanced Repair,VASELINE,Emb. 0.2 LT,"2,14€","10,70€ / LT",
Amendoins Sal e Mel,MATUTANO,Emb. 0.15 KG,"2,58€","17,20€ / KG",
Conserva de Azeitona Verde Recheada,RUSTICA,Frasco 0.36 KG,"1,35€","3,75€ / KG",
Sal Máquina Loiça Anti-Calcário,SUN,Emb. 1 KG,"1,49€","1,49€ / KG",
Éclair de Chocolate,,1 Unid. = 0.08 KG,"1,20€","15,00€ / KG",
Iogurte Líquido Straciatella 4x155g,DANONE,Emb. 0.62 KG,"1,69€","2,73€ / KG",
Creme Hidratante Caixa Família,NIVEA,Emb. 0.25 LT,"5,59€","22,36€ / LT",
Crepes com Cogumelos,CÔTÉ TABLE,Emb. 6 UNID.,"1,20€","0,20€ / UNID.",
Iogurte Bifidus Cremoso Coco 4 Unid.,DANONE,Emb. 0.48 KG,"1,99€","4,15€ / KG",
PILHAS RECARGAVEIS HR03,FOXTER,Emb. 4 UNID.,"4,89€","1,22€ / UNID.",
PENSOS INCONTINENCIA U. FINOS NORMAL POCKET,CHORYS,Emb. 16 UNID.,"1,74€","0,11€ / UNID.",
Coloração 1-4 Preto Azulado,SYOSS,,"4,99€",/ Unid.,
Azeite Virgem Delicado,GALLO,Emb. 0.75 LT,"4,69€","6,25€ / LT",
PANO MICROFIBRAS COLORS XL 4 UN,VILEDA,Emb. 4 UNID.,"4,95€","1,24€ / UNID.",
"Gel Duche ""Petalas""",MANAVA,Emb. 0.25 LT,"1,19€","4,76€ / LT",
BOMBA MANUAL P/BOLA + AGULHA,WOODSUN,Emb. 1 UNID.,"2,99€","2,99€ / UNID.",
Sticks Dentários Vaca Frango Borrego 15 Unid.,TOUS MES AMIS,Emb. 0.125 KG,"0,88€","7,04€ / KG",
TOALHITAS DESMAQUILHANTES BIO 25UN,BIONAÏA,Emb. 25 UNID.,"1,99€","0,08€ / UNID.",
Alimento Húmido Gatinhos de Coelho Vaca Aves 4x400g,LYCAT,Emb. 4 UNID.,"3,94€","0,99€ / UNID.",
Rissóis de Leitão 6 Unid.,SNR,Emb. 0.275 KG,"3,15€","11,45€ / KG",
Bebida Energética Zero,X-TENSE,Garrafa 1 LT,"1,19€","1,19€ / LT",
"Amaciador Concentrado ""Fragância de Provence"" 3 Unid.",HYPERDOU,Emb. 0.25 LT,"1,19€","4,76€ / LT",
BLOCO SANITARIO FRESCURA VERDE ECO 1UN,UNÍ VERT,Emb. 1 UNID,"1,99€","1,99€ / UNID",
Espuma Limpa Carpetes e Estofos Tira Nódoas,VANISH,Emb. 0.6 LT,"5,19€","8,65€ / LT",
TABULEIRO 40*25,ECO+,Emb. 1 UNID.,"6,99€","6,99€ / UNID.",
BALDE DE AZEITONAS MACANILHA MISTAS INTEIRAS,RUSTICA,Emb. 3.5 KG,"5,99€","1,71€ / KG",
Gel de Banho Corpo e Zona Íntima Suave,CORINE DE FARME,Emb. 0.25 LT,"2,49€","9,96€ / LT",
"AGUA FASTIO,,2.5L",FASTIO,,"1,28€",/ Unid.,
Lasanha à Bolonhesa,,Emb. 1 KG,"3,99€","3,99€ / KG",
AGUA PEDRAS TANGERINA 4X25 CL,PEDRAS,,"2,39€",/ Unid.,
Facas Madeira Biodegradável,HOMESIDE,Emb. 10 UNID.,"0,99€","0,10€ / UNID.",
Água Tónica Zero,SPRINK'S,Garrafa 1.5 LT,"1,19€","0,79€ / LT",
TAPETE ANTI-DERRAPANTE WC TRANSPARENTE 67X35,SILLAGE,Emb. 1 UNID.,"4,99€","4,99€ / UNID.",
Clementina,,1 Unid. = 0.1 KG (aprox.),"1,99€/kg","0,20€ / Unid.",
Café Mythiq Intensidade 15,DELTA,Emb. 10 UNID.,"2,99€","0,30€ / UNID.",
Rebuçados de Morango,COPAÍNS COPINES,Emb. 0.25 KG,"1,00€","4,00€ / KG",
Néctar Clássico Maracujá,COMPAL,Emb. 1 LT,"1,68€","1,68€ / LT",
PISTACHIOS TORRADO S/SAL,TOKAPI,Emb. 0.125 KG,"2,50€","20,00€ / KG",
DETERGENTE LIQUIDO CONCENTRADO ALOE VERA ECOLOGICO RECARGA 30D,UNÍ VERT,,"3,69€",/ Unid.,
Máquina Descartável Blue II 2 Lâminas,GILLETTE,Emb. 20 UNID.,"8,48€","0,42€ / UNID.",
Alimento P/ Gato C/ Espirulina de Frango,PURINA,Emb. 1.4 KG,"6,68€","4,77€ / KG",
Camarão Selvagem Argentina Cal. 20/30 Congelado,,1 Unid. = 0.1 KG (aprox.),"11,99€/kg","1,20€ / Unid.",
Mácara Rosto Filme Purificante Alisante,INELL,Emb. 2 UNID.,"1,47€","0,74€ / UNID.",
Toalhitas Secas Limpa Chão,CLAIR,Emb. 15 UNID.,"1,99€","0,13€ / UNID.",
ÓLEO BRONZEADOR CÔCO,AMBRE SOLAIRE,Emb. 0.2 LT,"11,98€","59,90€ / LT",
Gin London Dry,TANQUERAY,Garrafa 0.7 LT,"20,99€","29,99€ / LT",
Barrinhas P/ Porquinhos-da-Índia sabor a Frutas,TOUS MES AMIS,Emb. 0.11 KG,"2,09€","19,00€ / KG",
Bebida de Coco 0%,SHOYCE,Emb. 1 LT,"2,38€","2,38€ / LT",
Miolo de Avelã,MARQUE REPERE,Emb. 0.15 KG,"2,24€","14,93€ / KG",
Cereais de Trigo Original,WEETABIX,Emb. 0.43 KG,"3,53€","8,21€ / KG",
"DELICIA ""NAPOLITAIN"" 10UN",P'TIT DÉLI,Emb. 0.35 KG,"2,58€","7,37€ / KG",
10 LAPIS GRAFITE HB,ECO+,Emb. 10 UNID.,"0,99€","0,10€ / UNID.",
Iogurte Sólido Suissinhos Duo Morango e Baunilha 4 Unid.,NESTLÉ,Emb. 0.36 KG,"2,29€","6,36€ / KG",
Sobremesa Láctea com Coco e Ovos 4x100g,DÉLISSE,Emb. 0.4 KG,"2,89€","7,23€ / KG",
Vinho do Porto Offley Tawny,OFFLEY,Garrafa 0.75 LT,"4,69€","6,25€ / LT",
WC Explosão Cítrica,NEO BLANC,Emb. 2 UNID.,"4,49€","2,25€ / UNID.",
Vinho Regional Douro Tinto,TELLUS,Garrafa 0.75 LT,"2,79€","3,72€ / LT",
Esparguete,TURINI,Emb. 0.5 KG,"0,67€","1,34€ / KG",
Queijo Amanteigado A Queijeira,LACTIMAF,1 Unid. = 1.15 KG (aprox.),"11,99€/kg","13,79€ / Unid.",
Chicorée Café com Leite Instantâneo,PLANTATION,Emb. 0.4 KG,"4,45€","11,13€ / KG",
PAO ESPECIAL TRIGO E CENTEIO INTEGRAL,EPI D'OR,Emb. 0.4 KG,"1,49€","3,73€ / KG",
Pão de Forma Oroweat Sementes Sésamo e Linhaça,BIMBO,Emb. 0.68 KG,"2,48€","3,65€ / KG",
"CANETA ROLLER GEL AZUL 0,5MM 2UN",ESQUISSE,Emb. 2 UNID.,"1,25€","0,63€ / UNID.",
Ervas de Provence,RUSTICA,Frasco 0.018 KG,"0,69€","38,33€ / KG",
MASSA P/ PIZZA BIO,,Emb. 0.26 KG,"1,95€","7,50€ / KG",
Papa Infantil 5 Frutos,CERELAC,Emb. 0.25 KG,"2,39€","9,56€ / KG",
FORMA P/BOLO MEDIA,,Emb. 100 UNID.,"0,99€","0,01€ / UNID.",
VELA NUMERO - 7,ARDENCE,Emb. 1 UNID.,"0,59€","0,59€ / UNID.",
AGUA FRIZE TANGERINA 4x25CL,FRIZE,,"2,68€",/ Unid.,
Cápsulas Café Espresso Intenso Intensidade 7,DOLCE GUSTO,Emb. 30 CAPS.,"10,48€","0,35€ / CAPS.",
Queijo Flamengo Fatiado,NOVA AÇORES,Emb. 0.2 KG,"1,89€","9,45€ / KG",
CORNETTO MINI CLÁSSICO (8x60ml),CORNETTO,Emb. 8 UNID.,"4,98€","0,62€ / UNID.",
Gelatina em Pó Morango 2x85 g,TABLIER BLANC,Emb. 0.17 KG,"0,94€","5,53€ / KG",
BISCOITOS DE CANELA,P'TIT DÉLI,Emb. 0.4 KG,"1,55€","3,88€ / KG",
Cereais Corn Flakes Original,KELLOGG'S,Emb. 0.5 KG,"2,24€","4,48€ / KG",
Biscoito de Ovos Frescos,ECO+,Emb. 0.4 KG,"1,82€","4,55€ / KG",
Sumo de Arando Bio,,Emb. 1 LT,"2,29€","2,29€ / LT",
Massa Vinha D\'Alho,RUSTICA,Frasco 0.2 KG,"0,84€","4,20€ / KG",
Pipocas Doces,TOKAPI,Emb. 0.1 KG,"0,71€","7,10€ / KG",
Toalhitas Desmaquilhantes Pele Seca,INELL,Emb. 25 UNID.,"0,87€","0,03€ / UNID.",
Refrigerante C/ Gás Mini Cola 12 Unid.,JEAN'S,Emb. 1.8 LT,"3,99€","2,22€ / LT",
Conector Mangueira Rápido 19Mm,BEAUX JOURS,Emb. 1 UNID.,"1,07€","1,07€ / UNID.",
Lentilhas Verdes,,Emb. 0.5 KG,"2,95€","5,90€ / KG",
Espumante Bruto,COMP DO VINHO,Garrafa 0.75 LT,"2,99€","3,99€ / LT",
Espátula P/ Gesso 14Cm,FOXTER,Emb. 1 UNID.,"3,26€","3,26€ / UNID.",
Iogurte Líquido Morango 12 Unid.,ACTIMEL,Emb. 1.2 LT,"4,39€","3,66€ / LT",
Esfregona Estampada,,Emb. 2 UNID.,"2,99€","1,50€ / UNID.",
CREME DE OVOS SABOR CARAMELO,DÉLISSE,Emb. 0.4 KG,"2,35€","5,88€ / KG",
MORTADELA MINI,CAMPO FINO,Emb. 0.35 KG,"1,85€","5,29€ / KG",
GELATINA FRUTOS TROPICAIS LIGHT CONDI 2X15,CONDI,Emb. 0.3 KG,"3,76€","12,53€ / KG",
Pantene Frizz Control & Luminosidade Máscara 160 ml,PANTENE PV,Emb. 0.16,"5,98€","37,38€ /",
JARRO ELECTRICO INOX 1500W 1L,ELSAY,Emb. 1 UNID.,"18,90€","18,90€ / UNID.",
ESTENDAL VERTICAL 45M,HOMESIDE,Emb. 1 UNID.,"49,99€","49,99€ / UNID.",
Massa Folhada Pronta a Desenrolar sem Glúten,CHAQUE JOUR SANS GLUTEN,Emb. 0.28 KG,"2,53€","9,04€ / KG",
Pinhões,TABLIER BLANC,Emb. 0.05 KG,"3,49€","69,80€ / KG",
BEBIDA DE ARROZ E COCO BIO,,Emb. 1 KG,"1,99€","1,99€ / KG",
Dourada Cal. 200/300,,1 Unid. = 0.25 KG (aprox.),"7,99€/kg","2,00€ / Unid.",
Sobremesa Chocolate Mix'n Croc Color Chocolate 4x120g,DÉLISSE,Emb. 0.48 KG,"1,99€","4,15€ / KG",
Cabrito Inteiro/Metades,,1 Unid. = 2.5 KG (aprox.),"14,99€/kg","37,48€ / Unid.",
Sabonete Líquido Amêndoas,MANAVA,Emb. 0.3 LT,"1,10€","3,67€ / LT",
Pensos Higiénicos Maxi Super Pocket 16 Unid.,DOULYS,Emb. 16 UNID.,"1,20€","0,08€ / UNID.",
MINI PIZZAS QUEIJO E FIAMBRE 9UN,TURINI,Emb. 0.27,"2,39€","8,85€ /",
VASSOURA CANTONEIRO,SILLAGE,Emb. 1 UNID.,"2,99€","2,99€ / UNID.",
Polpa de Tomate,GULOSO,Frasco 0.5 LT,"0,79€","1,58€ / LT",
Chá de Lúcia-Lima,LIPTON,Emb. 20 SAQ.,"1,20€","0,06€ / SAQ.",
SORVETE LARANJA/LIMAO 10UN,SMICY,Emb. 10 UNID.,"2,32€","0,23€ / UNID.",
Desodorizante Roll-On Cool Fresh,DOVE,Emb. 0.05 LT,"2,69€","53,80€ / LT",
Iogurte Líquido Tutti Frutti 6 Unid.,ACTIMEL,Emb. 0.6 KG,"2,59€","4,32€ / KG",
"ALIMENT BEBE: IOGURTE CREMOSO AMENDOA, MACA, PESSEGO E ALPERCE BIO 6M",BIO VILLAGE BEBE,,"4,40€",/ Unid.,
FOSFOROS 3X240,SILEX,Emb. 3 UNID.,"0,99€","0,33€ / UNID.",
Spray Limpeza Ecrãs + Pano,LINKSTER,Emb. 0.03 LT,"3,20€","106,67€ / LT",
SUMO 100% LARANJA C/POLPA REFRIGERADO,ECO+,Emb. 1 LT,"1,49€","1,49€ / LT",
Azeite,CONDESTÁVEL,Garrafa 0.75 LT,"3,69€","4,92€ / LT",
ESPARGUETE,ECO+,Emb. 1 KG,"1,85€","1,85€ / KG",
Luvas Finas Descartáveis Latex Tam. M,MAMISON,Emb. 100 UNID.,"13,99€","0,14€ / UNID.",
COGUMELOS DE PARIS LAMINADOS BIO,,Emb. 0.6 KG,"2,99€","4,98€ / KG",
Amaciador para Roupa Nature Rosa & Maçã Verde Ultra Concentrado,COMFORT,Emb. 60 DOSES,"3,99€","0,07€ / DOSES",
Néctar de Pera Rocha Clássico,COMPAL,Emb. 0.33 LT,"0,78€","2,36€ / LT",
CARTE D'OR BAUNILHA 1L,CARTE D'OR,Emb. 1 LT,"2,89€","2,89€ / LT",
Yofu Natural Sem Açúcar 500g,,Emb. 0.5 KG,"2,39€","4,78€ / KG",
Estrella Damm Cerveja de Espanha Pack 6X25CL,ESTRELLA DAMM,,"3,19€",/ Unid.,
PATE RICO VACA P/ GATO BIO 100G CV PLENIMA,PLENIMA,Emb. 0.1 KG,"0,89€","8,90€ / KG",
Whisky Bourbon,JOHN DAVON'S,Garrafa 0.7 LT,"10,99€","15,70€ / LT",
GELADO BAUNILHA 12UN,SMICY,Emb. 12 UNID.,"1,89€","0,16€ / UNID.",
STICKS FLUOR CALCIO P/ CAO 10UN,P'TIT AMI,Emb. 1 UNID.,"1,25€","1,25€ / UNID.",
Conserva de Bacalhau em Azeite e Alho,PITEU,Emb. 0.12 KG,"2,39€","19,92€ / KG",
Néctar Vital Equilíbrio Manga Laranja 3x20cl,COMPAL,Emb. 0.6 LT,"1,68€","2,80€ / LT",
Tira Gorduras Misto,MISTOLIN,Emb. 0.545 LT,"2,98€","5,47€ / LT",
PAPEL VEGETAL 8 MT,ELEMBAL,Emb. 8 MT,"1,13€","0,14€ / MT",
CAPSULAS CAFE COMP C/ DG - SUAVE INT7,PLANTATION,Emb. 16 UNID.,"2,44€","0,15€ / UNID.",
CORN FLAKES NATURE,,,"1,85€",/ Unid.,
BLOCO SANITARIO AGUA AZUL 2UN,ECO+,Emb. 2 UNID.,"0,84€","0,42€ / UNID.",
Água Tónica,SPRINK'S,Garrafa 1.5 LT,"1,29€","0,86€ / LT",
Néctar Essencial Pêssego 3x110ml,COMPAL,Emb. 0.33 LT,"1,79€","5,42€ / LT",
Café Solúvel Cappuccino Mocha,NESCAFÉ,Emb. 0.306 KG,"6,38€","20,85€ / KG",
Costeletas Mistas de Porco,,1 Unid. = 0.435 KG (aprox.),"3,99€/kg","1,74€ / Unid.",
Caldo de Galinha 12x10g,ECO+,Emb. 0.12 KG,"0,52€","4,33€ / KG",
Vinho Verde Branco,LAGOSTA,Garrafa 0.75 LT,"2,99€","3,99€ / LT",
Água Nascente S/ Gás,ECO+,Garrafão 6 LT,"0,75€","0,13€ / LT",
SACO DESPORTO,WOODSUN,Emb. 1 UNID.,"12,99€","12,99€ / UNID.",
Croissant de Manteiga 8Unid.,EPI D'OR,Emb. 0.32 KG,"2,05€","6,41€ / KG",
DESODORIZANTE SPRAY SEDUCTION MEN 200ML,CARRÉ HOMME,Emb. 0.2 LT,"1,19€","5,95€ / LT",
Queijo Flamengo Barra,MIMOSA,Emb. 0.15 KG (aprox.),"9,79€/kg","1,47€ / Unid.",
Creme Hidratante Dia Age Perfect,DERMO EXPERTISE,Emb. 0.05 LT,"15,98€","319,60€ / LT",
Coloração 5-29 Vermelho Intenso,SYOSS,,"4,99€",/ Unid.,
Folhado de Salsicha,,1 UNID.,"0,79€","0,79€ / UNID.",
CREME REVITALIZANTE Q10 MEN 50ML,CARRÉ HOMME,Emb. 0.05 LT,"2,29€","45,80€ / LT",
Alho Seco,,1 Unid. = 0.1 KG (aprox.),"4,99€/kg","0,50€ / Unid.",
Bolo de Especiarias,,Emb. 0.47 KG,"1,10€","2,34€ / KG",
IOGURTE LIQUIDO SABOR MORANGO BANANA,DÉLISSE,Emb. 0.85 KG,"1,45€","1,71€ / KG",
Cápsulas Café Buondi,DOLCE GUSTO,Emb. 16 CAPS.,"5,98€","0,37€ / CAPS.",
Alimento P/ Cão de Boi C/ Mandioca S/ Glúten,BEYOND,Emb. 1.2 KG,"8,48€","7,07€ / KG",
Johnson's Baby Champô Gotas de Brilho,JOHNSON'S BABY,Emb. 0.5,"5,58€","11,16€ /",
Amaciador de Roupa Pure,COMFORT,Emb. 4 LT,"4,49€","1,12€ / LT",
Ambientador Pure Happiness Laranja e Neroli Aromatherapy,GLADE,Emb. 0.08 LT,"8,39€","104,88€ / LT",
Nata para Bater,PARMALAT,Emb. 0.2 KG,"1,11€","5,55€ / KG",
Pacotinho de Frutas Maçã Manga S/ Glúten +6 meses,NESTLÉ BEBÉ,Emb. 0.09 KG,"1,04€","11,56€ / KG",
IOGURTE GREGO CARAMELO SALGADO,DÉLISSE,Emb. 0.6 KG,"2,09€","3,48€ / KG",
SACO TERMICO 22L,WOODSUN,Emb. 1 UNID.,"11,99€","11,99€ / UNID.",
Chouriço Corrente 2x100gr,PRIMOR,Emb. 0.2 KG,"1,39€","6,95€ / KG",
Queijo Curado Receita Original,CASTELÕES,1 Unid. = 1.25 KG (aprox.),"11,99€/kg","14,99€ / Unid.",
Doce de Morango Baixo Teor de Açúcar,DOUCEUR DU VERGER,Frasco 0.34 KG,"1,29€","3,79€ / KG",
Dentífrico Junior,,Emb. 0.075 LT,"2,59€","34,53€ / LT",
Alimento Seco para Cães Pequenos Croquetes,LYDOG,Emb. 2 KG,"3,99€","2,00€ / KG",
Cápsulas Café Colombia Lungo Intensidade 5 Bio,DOLCE GUSTO,Emb. 12 CAPS.,"5,58€","0,47€ / CAPS.",
Alimento Seco P/ Gato Esterilizado C/ Salmão e Trigo,PURINA,Emb. 0.8 KG,"6,98€","8,73€ / KG",
Azeite Clássico,OLIVEIRA DA SERRA,Emb. 3 LT,"16,98€","5,66€ / LT",
Vinho Regional Douro Tinto,MONTES ERMOS,Garrafa 0.75 LT,"3,49€","4,65€ / LT",
Espuma Barbear Revitalizante,CARRÉ HOMME,Emb. 0.2 LT,"1,38€","6,90€ / LT",
Alimento Seco para Gato Multicroquetes Peixe,ECO+,Emb. 2 KG,"2,89€","1,45€ / KG",
RESGUARDO PROTECAO CAMA 90X180CM,CHORYS,Emb. 20 UNID.,"10,95€","0,55€ / UNID.",
FITA METRICA 5M FOXTER,FOXTER,Emb. 1 UNID.,"3,35€","3,35€ / UNID.",
Cogumelo Branco Inteiro,,Emb. 0.3 KG,"1,49€","4,97€ / KG",
Preparado Sopa de Espinafre,,Emb. 0.6 KG,"1,99€","3,32€ / KG",
Pantene Caracóis Perfeitos Champô,PANTENE PV,Emb. 0.25 LT,"3,98€","15,92€ / LT",
Miolo de Amêndoa Torrada,MARQUE REPERE,Emb. 0.2 KG,"3,69€","18,45€ / KG",
Chocolate Choco Waffel Leite,MILKA,Emb. 0.18 KG,"2,68€","14,89€ / KG",
LIXIVIA TRADICIONAL,ECO+,Emb. 4 LT,"1,29€","0,32€ / LT",
Bifanas de Porco Finíssimas,,1 Unid. = 0.2 KG (aprox.),"3,99€/kg","0,80€ / Unid.",
Fiambre da Pá,,1 Unid. = 0.12 KG (aprox.),"5,99€/kg","0,72€ / Unid.",
Água Tónica de Extratos Vegetais,SCHWEPPES,Garrafa 1 LT,"1,79€","1,79€ / LT",
Pão Mistura,,1 Unid. = 0.4 KG,"1,49€","3,73€ / KG",
Café Solúvel Sélection,PLANTATION,Frasco 0.2 KG,"2,89€","14,45€ / KG",
Iogurte Magro Morango Kiwi Banana E Pêssego 8 Unid.,MIMOSA,Emb. 0.96 KG,"2,49€","2,59€ / KG",
Sabonete Sólido Amêndoa Doce 6 Unid.,MANAVA,Emb. 6 UNID.,"3,29€","0,55€ / UNID.",
Cerveja com Álcool 24x20cl,SUPER BOCK,Emb. 4.8 LT,"9,99€","2,08€ / LT",
Fiambre da Pá Bom Proveito,IZIDORO,1 Unid. = 0.12 KG (aprox.),"5,99€/kg","0,72€ / Unid.",
Sais de Fruta Digestivo Original,ENO DIGESTIVO,Emb. 10 UNID.,"4,98€","0,50€ / UNID.",
Iogurte Líquido Frutas Exóticas 6x100g,DANACOL,Emb. 0.6 KG,"2,99€","4,98€ / KG",
Ovas de Peixe Lapa vermelho,RONDE DES MERS,Emb. 0.1 KG,"3,99€","39,90€ / KG",
YOFU SOJA NATURAL 4X125G,ALPRO SOYA,Emb. 0.5 KG,"2,88€","5,76€ / KG",
Café Solúvel,DELTA,Frasco 0.1 KG,"2,19€","21,90€ / KG",
ALIMENTO HUMIDO CARNE/CENOURA P/ CAO 1240G,LYDOG,Emb. 1.24 KG,"2,79€","2,25€ / KG",
Tira-Nódoas em Spray,SKIP,Emb. 0.5 LT,"2,99€","5,98€ / LT",
Iogurte Líquido Frutos Variados,YOCO,Emb. 0.54 KG,"2,29€","4,24€ / KG",
Chispalhada S/ Corantes,NOBRE,Lata 0.42 KG,"1,76€","4,19€ / KG",
Queijo Bola Flamengo,AGROS,Emb. 1.4 KG (aprox.),"9,79€/kg","13,71€ / Unid.",
QUEIJO EMMENTAL RALADO 28% MG,ECO+,Emb. 0.2 KG,"1,71€","8,55€ / KG",
IOGURTE DELILIGHT 0% IOG.NATURAL,DÉLISSE,Emb. 1.5,"2,19€","1,46€ /",
TARTE DE MACA,P'TIT DÉLI,Emb. 0.3 KG,"2,59€","8,63€ / KG",
Calippo Morango,OLÁ,Emb. 0.525 LT,"2,49€","4,74€ / LT",
Miolo de Amêndoa C/ Pele,MARQUE REPERE,Emb. 0.225 KG,"2,90€","12,89€ / KG",
Conserva de Tomate em Pedaços,GULOSO,Emb. 0.39 KG,"1,58€","4,05€ / KG",
ESPARGUETE INTEGRAL,TURINI,Emb. 0.5 KG,"2,00€","4,00€ / KG",
Máscara Facial,SIMPLE,Emb. 0.21 LT,"2,99€","14,24€ / LT",
ESPUMA BARBEAR HIDRATANTE/FRESCO 250ML,CARRÉ HOMME,Emb. 0.25 LT,"1,43€","5,72€ / LT",
Couve Flor,,1 Unid. = 1.1 KG (aprox.),"2,29€/kg","2,52€ / Unid.",
Néctar Clássico Pêssego,JAFADEN,Emb. 1 LT,"0,89€","0,89€ / LT",
PREPARADO PAO,TABLIER BLANC,Emb. 1 KG,"1,09€","1,09€ / KG",
Refrigerante C/ Gás Cola,ECO+,Garrafa 2 LT,"0,79€","0,40€ / LT",
Molho Francesinha,GULOSO,Frasco 0.5 KG,"4,18€","8,36€ / KG",
Desodorizante Roll On Black & White Active,NIVEA,Emb. 0.05 L,"4,49€","89,80€ / L",
Massa Talharim,MILANEZA,Emb. 0.5 KG,"1,84€","3,68€ / KG",
Amaciador Cabelos Frágeis,ELVIVE,Emb. 0.2 LT,"3,98€","19,90€ / LT",
ALIMENT BEBE: PURE LEGUMES DE PROVENCA BIO +4M 2X120G,BIO VILLAGE BEBE,Emb. 0.4 KG,"1,45€","3,63€ / KG",
MORTADELA ITALIANA C/ PISTACHIOS,ST AZAY,,"1,97€",/ Unid.,
Pão Roll's Bases Redondas 6 Unid.,BIMBO,Emb. 0.24 KG,"1,98€","8,25€ / KG",
Pimento Vermelho,,1 Unid. = 0.21 KG (aprox.),"2,79€/kg","0,59€ / Unid.",
TRAVESSA + NAPERON N 7L,,Emb. 1 UNID.,"0,99€","0,99€ / UNID.",
Inhame,,1 Unid. = 0.1 KG (aprox.),"6,99€/kg","0,70€ / Unid.",
Limpa Máquinas da Roupa,XAU,Emb. 0.25 LT,"3,99€","15,96€ / LT",
Luvas P/ Uso Doméstico Tam. M,MAMISON,Emb. 1 UNID.,"0,79€","0,79€ / UNID.",
Vinho Tinto Bag in Box,ALMA DE PIAS,Emb. 5 LT,"6,79€","1,36€ / LT",
Café Solúvel Black Roast,NESCAFÉ,Emb. 0.2 KG,"4,79€","23,95€ / KG",
Bolachas Plain Leite,BELVITA,Emb. 0.3 KG,"1,84€","6,13€ / KG",
Bloco Sanitário Limão,SONASOL,Emb. 0.05 KG,"1,94€","38,80€ / KG",
Vinho A.O.C. Sauternes 2014,CHANTET BLANET,Garrafa 0.75 LT,"9,99€","13,32€ / LT",
Vinho Rosé Lancers,LANCERS,Garrafa 0.75 LT,"3,49€","4,65€ / LT",
Iogurte Natural Déli´Light 8x125g,DÉLISSE,Emb. 1 KG,"1,64€","1,64€ / KG",
Pastéis de Bacalhau 10 Unid.,SNR,Emb. 0.325 KG,"3,14€","9,66€ / KG",
Gel Banho Termal SPA,MANAVA,Emb. 0.75 LT,"1,69€","2,25€ / LT",
VELA NUMERADA N 9,,Emb. 1 UNID.,"0,89€","0,89€ / UNID.",
Alecrim,MARGÃO,Emb. 0.015 KG,"0,98€","65,33€ / KG",
GOMAS FIOS,COPAÍNS COPINES,Emb. 0.2 KG,"1,46€","7,30€ / KG",
Azeite Subtil,GALLO,Garrafa 2 LT,"10,39€","5,20€ / LT",
Alimento Húmido para Cão Mini Adulto,PURINA ONE,Emb. 0.1 KG,"0,68€","6,80€ / KG",
Cebola Roxa,,Emb. 0.5 KG,"1,69€","3,38€ / KG",
Vinho Regional Alentejo Branco,PORTA DA RAVESSA,Garrafa 0.75 LT,"2,29€","3,05€ / LT",
Cebolas,,Emb. 2 KG,"2,18€","1,09€ / KG",
Cerveja com Álcool,SAGRES,Garrafa 1 LT,"1,69€","1,69€ / LT",
