NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
DIA Flan de Baunilha 6x100 g,DIA,,"1,19 €","1,98 €/Kg",,,
CERELAC Primeira Papa Láctea Multifrutos Sem Glúten +4 Meses 250 g,CERELAC,,"2,99 €","11,96 €/Kg",,,
DIA SABOR CHARCUTEIRO Fatias de Afiambrado 2x110 g,DIA SABOR CHARCUTEIRO,,"1,49 €","6,77 €/Kg",,,
DIA TEMPTATION Gelado Doce de Leite 900 ml,DIA TEMPTATION,,"2,59 €","2,88 €/l",,,
DIA VITAL Bebida de Soja Natural 3x200 ml,DIA VITAL,,"1,02 €","1,70 €/l",,,
DIA VITAL Bebida de Soja Light 1 L,DIA VITAL,,"1,12 €","1,12 €/l",,,
NESCAFÉ DOLCE GUSTO Café Expresso Buondi (Intensidade 8) 16 Un,NESCAF DOLCE GUSTO,,"5,99 €","0,37 €/ud",,,
DIA VITAL Bebida de Soja de Chocolate 3x200 ml,DIA VITAL,,"1,33 €","2,22 €/l",,,
"BLÉDINA Puré Fruta Maçã, Laranja & Banana 4x95 g",BL DINA,,"2,79 €","7,34 €/Kg",,,
BARILLA Molho Pesto Barilla 190 g,BARILLA,,"4,99 €","26,26 €/Kg",,,
DIA SIMPRATICO Hambúrguer de Frango Sem Glúten 320 g,DIA SIMPRATICO,,"2,75 €","8,59 €/Kg",,,
DIA TEMPTATION Creme Cacau Duo 750 g,DIA TEMPTATION,,"2,95 €","3,93 €/Kg",,,
SHOYCE Creme Culinário 200 ml,SHOYCE,,"1,39 €","6,95 €/l",,,
NESTLÉ Tablete de Chocolate Preto 90 g,NESTL,,"1,49 €","16,56 €/Kg",,,
NESTLÉ Pacotinho Fruta Para Bebé Multifrutas +6 Meses 90 g,NESTL,,"0,79 €","8,78 €/Kg",,,
NOBRE Cuida-t+ Peito de Peru Fatias Finas 110 g,NOBRE,,"2,69 €","24,45 €/Kg",,,
SHOYCE Bebida de Aveia 200 ml,SHOYCE,,"0,58 €","2,90 €/l","0,73 €","3,65 €/l",
SHOYCE Bebida de Amêndoa 1 L,SHOYCE,,"1,75 €","1,75 €/l","2,19 €","2,19 €/l",
DIA VITAL Bebida de Amêndoa 1 L,DIA VITAL,,"1,64 €","1,64 €/l",,,
DIA Ketchup Up&Down 340 g,DIA,,"0,85 €","2,50 €/Kg",,,
NESTLÉ Leite Condensado Tradicional 370 g,NESTL,,"1,99 €","5,38 €/Kg",,,
DIA LÁCTEA Iogurte Líquido Morango 1 kg,DIA CTEA,,"1,65 €","1,65 €/Kg",,,
NESTUM ZERO Cereais de Arroz sem Glúten Nestlé 250 g,NESTUM ZERO,,"2,89 €","11,56 €/Kg",,,
BUONDI Cápsulas de Café Buondi By Nespresso Original Nestlé 10 Un,BUONDI,,"4,09 €","0,41 €/ud",,,
NESTLÉ Chocolate de Leite E Amendoim 90 g,NESTL,,"1,49 €","16,56 €/Kg",,,
