NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
VAQUEIRO Margarina Líquida 500 ml,VAQUEIRO,,"3,49 €","6,98 €/l",,,
LAGOS Requeijão de Ovelha 150 g,LAGOS,,"1,49 €","9,93 €/Kg",,,
PRÉSIDENT Queijo Brie 200 g,PR SIDENT,,"3,79 €","18,95 €/Kg",,,
DIA LÁCTEA Iogurte Líquido Morango E Banana 160 g,DIA CTEA,,"0,36 €","0,36 €/ud",,,
ACTIVIA Iogurte Magro Frutos Silvestres 4x155 g,ACTIVIA,,"3,39 €","5,47 €/Kg",,,
VIGOR Leite Pasteurizado Magro 1 L,VIGOR,,"0,98 €","0,98 €/l",,,
VIGOR Leite Pasteurizado Meio Gordo 1 L,VIGOR,,"0,98 €","0,98 €/l",,,
DIA Iogurte Líquido Magro Aroma Morango 160 g,DIA,,"0,40 €","0,40 €/ud",,,
OIKOS Iogurte Grego Stracciatella 4x110 g,OIKOS,,"2,99 €","6,80 €/Kg",,,
A VACA QUE RI Queijo Fundido Palitos 35 g,VACA QUE RI,,"0,79 €","22,57 €/Kg",,,
TERRA NOSTRA Manteiga 250 g,TERRA NOSTRA,,"2,35 €","9,40 €/Kg",,,
ACTIVIA Iogurte Bifidus Líquido Morango 4x155 g,ACTIVIA,,"3,39 €","5,47 €/Kg",,,
PHILADELPHIA Queijo Fresco Barrar Regular 150 g,PHILADELPHIA,,"1,99 €","13,27 €/Kg",,,
PHILADELPHIA Queijo Fresco Barrar Light 150 g,PHILADELPHIA,,"1,99 €","13,27 €/Kg",,,
FLORA Margarina 225 g,FLORA,,"1,99 €","8,84 €/Kg",,,
DANONINO Petitdino Morango 6x50 g,DANONINO,,"2,39 €","7,97 €/Kg",,,
DANONINO Petitdino Morango/Banana 6x50 g,DANONINO,,"2,39 €","7,97 €/Kg",,,
CORPOS DANONE Iogurte Líquido Magro Morango/Framboesa 4x155 g,CORPOS DANONE,,"1,69 €","2,73 €/Kg",,,
PLANTA Creme Para Barrar Com Sabor a Manteiga 400 g,PLANTA,,"3,49 €","8,73 €/Kg",,,
MIMOSA Leite Meio Gordo Sem Lactose 1 L,MIMOSA,,"1,09 €","1,09 €/l",,,
CORPOS DANONE Iogurte Líquido Magro de Pinacolada 4x155 g,CORPOS DANONE,,"1,69 €","2,73 €/Kg",,,
UCAL Galão 3x200 ml,UCAL,,"2,29 €","3,82 €/l",,,
DIA SONHOS Gelatina de Morango 6x100 g,DIA SONHOS,,"1,39 €","2,32 €/Kg",,,
GRESSO Leite Com Chocolate 200 ml,GRESSO,,"0,40 €","2,00 €/l",,,
MIMOSA Leite Magro Sem Lactose 1 L,MIMOSA,,"1,09 €","1,09 €/l",,,
CAMPAINHA Queijo Ralado Mozzarella 150 g,CAMPAINHA,,"1,99 €","13,27 €/Kg",,,
ACTIVIA Iogurte Sólido Frutos Secos E Cereais 4x120 g,ACTIVIA,,"2,09 €","4,35 €/Kg",,,
OIKOS Iogurte Grego Natural Açucarado 4x110 g,OIKOS,,"2,99 €","6,80 €/Kg",,,
O PRÉMIO DO DIA Sobremesa Serradura 2x85 g,PR MIO DO DIA,,"1,99 €","11,71 €/Kg",,,
OIKOS Iogurte Grego Caramelo 4x110 g,OIKOS,,"2,99 €","6,80 €/Kg",,,
OIKOS Iogurte Grego Manga Papaia 4x110 g,OIKOS,,"2,99 €","6,80 €/Kg",,,
ACTIVIA Iogurte Sólido Aveia E Nozes 4x115 g,ACTIVIA,,"2,79 €","6,07 €/Kg",,,
DIA SELEÇÃO MUNDIAL Queijo Brie 200 g,DIA SELE MUNDIAL,,"1,59 €","7,95 €/Kg",,,
MATINAL Leite Magro 1 L,MATINAL,,"1,09 €","1,09 €/l",,,
DIA SR. BEM BOM Salame de Chocolate 450 g,DIA SR BEM BOM,,"3,19 €","7,09 €/Kg",,,
DIA Ovos Classe M 6 Un,DIA,,"1,35 €","1,35 €/ud",,,
DIA Manteiga Dos Açores 250 g,DIA,,"2,09 €","8,36 €/Kg",,,
DIA Ovos Galinha Campo 6 Un,DIA,,"1,55 €","1,55 €/ud",,,
DIA Flan de Baunilha 6x100 g,DIA,,"1,19 €","1,98 €/Kg",,,
PARMALAT Natas Culinária Com Cogumelos 200 ml,PARMALAT,,"1,27 €","6,35 €/l",,,
DIA O CHOCALHO Queijo Mistura Amanteigado 1 Un,DIA CHOCALHO,,"5,29 €","5,29 €/ud",,,
MIMOSA Natas UHT Para Culinária 200 ml,MIMOSA UHT,,"0,99 €","4,95 €/l",,,
DANONE Iogurte Líquido Morango 4x155 g,DANONE,,"1,29 €","2,08 €/Kg",,,
DANONE Iogurte Líquido Morango/Banana 4x155 g,DANONE,,"1,29 €","2,08 €/Kg",,,
DIA LÁCTEA Queijo Fresco Normal 4x62 g,DIA CTEA,,"2,05 €","8,20 €/Kg",,,
MIMOSA Leite Com Chocolate Bem Essencial 200 ml,MIMOSA,,"0,50 €","2,50 €/l",,,
OIKOS Iogurte Grego Morango 4x110 g,OIKOS,,"2,99 €","6,80 €/Kg",,,
OIKOS Iogurte Grego Natural 4x110 g,OIKOS,,"2,99 €","6,80 €/Kg",,,
DIA VITAL Bebida de Soja Natural 3x200 ml,DIA VITAL,,"1,02 €","1,70 €/l",,,
DANONE Iogurte Natural 4x120 g,DANONE,,"1,48 €","3,08 €/Kg",,,
CASTELÕES Queijo em Fatias 200 g,CASTEL ES,,"2,49 €","12,45 €/Kg",,,
DIA VITAL Bebida de Soja Light 1 L,DIA VITAL,,"1,12 €","1,12 €/l",,,
DIA LÁCTEA Leite Meio Gordo Sem Lactose 1 L,DIA CTEA,,"1,07 €","1,07 €/l",,,
SMARTIES Iogurtes Bicompartimentados Nestlé 2x130 g,SMARTIES,,"2,54 €","9,77 €/Kg",,,
DIA FIDIAS Iogurte Grego Natural Açúcarado 4x125 g,DIA FIDIAS,,"1,49 €","2,98 €/Kg",,,
CORPOS DANONE Iogurte Líquido Magro de Kiwi E Morango 4x155 g,CORPOS DANONE,,"1,69 €","2,73 €/Kg",,,
